master_record_id,scope_type,scope_code,scope_name,function_code,delivery_domain_id,job_profile_id,job_profile_name,market_category,vendor,tool_product,capability_or_job_work,work_products_or_records,lifecycle_stages,source_url,verification_status,verified_date,source_record_id,source_register
MMTR-0596,CBE_PROFESSIONAL_DOMAIN,D14,Supply Chain & Manufacturing,F07;F09;F10;F11;F13;F14;F26;F27,D14,CBE-JP-039,Furniture maker,Supply / fabrication / manufacturing,Hexagon,Hexagon Cabinet Vision,Design; BOM; production; stock; quality; orders; delivery,Drawings; BOMs; work orders; QC records; sales orders,Manufacture; Supply,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0270,cbe-job-tool-capability-register.csv
MMTR-0597,CBE_PROFESSIONAL_DOMAIN,D14,Supply Chain & Manufacturing,F07;F09;F10;F11;F13;F14;F26;F27,D14,CBE-JP-039,Furniture maker,Supply / fabrication / manufacturing,Microvellum,Microvellum,Design; BOM; production; stock; quality; orders; delivery,Drawings; BOMs; work orders; QC records; sales orders,Manufacture; Supply,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0271,cbe-job-tool-capability-register.csv
MMTR-0598,CBE_PROFESSIONAL_DOMAIN,D14,Supply Chain & Manufacturing,F07;F09;F10;F11;F13;F14;F26;F27,D14,CBE-JP-039,Furniture maker,Supply / fabrication / manufacturing,Autodesk,Autodesk Fusion,Design; BOM; production; stock; quality; orders; delivery,Drawings; BOMs; work orders; QC records; sales orders,Manufacture; Supply,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0272,cbe-job-tool-capability-register.csv
MMTR-0599,CBE_PROFESSIONAL_DOMAIN,D14,Supply Chain & Manufacturing,F07;F09;F10;F11;F13;F14;F26;F27,D14,CBE-JP-039,Furniture maker,Supply / fabrication / manufacturing,Dassault Systèmes,SOLIDWORKS,Design; BOM; production; stock; quality; orders; delivery,Drawings; BOMs; work orders; QC records; sales orders,Manufacture; Supply,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0273,cbe-job-tool-capability-register.csv
MMTR-0600,CBE_PROFESSIONAL_DOMAIN,D14,Supply Chain & Manufacturing,F07;F09;F10;F11;F13;F14;F26;F27,D14,CBE-JP-039,Furniture maker,Supply / fabrication / manufacturing,Cyncly,Cyncly 3CAD,Design; BOM; production; stock; quality; orders; delivery,Drawings; BOMs; work orders; QC records; sales orders,Manufacture; Supply,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0274,cbe-job-tool-capability-register.csv
MMTR-0601,CBE_PROFESSIONAL_DOMAIN,D14,Supply Chain & Manufacturing,F07;F09;F10;F11;F13;F14;F26;F27,D14,CBE-JP-039,Furniture maker,Supply / fabrication / manufacturing,HOMAG,HOMAG productionManager,Design; BOM; production; stock; quality; orders; delivery,Drawings; BOMs; work orders; QC records; sales orders,Manufacture; Supply,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0275,cbe-job-tool-capability-register.csv
MMTR-0602,CBE_PROFESSIONAL_DOMAIN,D12,Utilities & Networks,F09;F10;F12;F13;F22;F23;F26;F27,D12,CBE-JP-040,Gas mains layer,Utilities / network / field operations,Esri,Esri ArcGIS Utility Network,Work orders; excavation/laying records; materials; pressure/test records; reinstatement; asset location,Job packs; network records; test results; as-builts,Infrastructure construction; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0276,cbe-job-tool-capability-register.csv
MMTR-0603,CBE_PROFESSIONAL_DOMAIN,D12,Utilities & Networks,F09;F10;F12;F13;F22;F23;F26;F27,D12,CBE-JP-040,Gas mains layer,Utilities / network / field operations,Bentley Systems,Bentley OpenUtilities,Work orders; excavation/laying records; materials; pressure/test records; reinstatement; asset location,Job packs; network records; test results; as-builts,Infrastructure construction; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0277,cbe-job-tool-capability-register.csv
MMTR-0604,CBE_PROFESSIONAL_DOMAIN,D12,Utilities & Networks,F09;F10;F12;F13;F22;F23;F26;F27,D12,CBE-JP-040,Gas mains layer,Utilities / network / field operations,Trimble,Trimble Siteworks,Work orders; excavation/laying records; materials; pressure/test records; reinstatement; asset location,Job packs; network records; test results; as-builts,Infrastructure construction; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0278,cbe-job-tool-capability-register.csv
MMTR-0605,CBE_PROFESSIONAL_DOMAIN,D12,Utilities & Networks,F09;F10;F12;F13;F22;F23;F26;F27,D12,CBE-JP-040,Gas mains layer,Utilities / network / field operations,IBM,IBM Maximo Application Suite,Work orders; excavation/laying records; materials; pressure/test records; reinstatement; asset location,Job packs; network records; test results; as-builts,Infrastructure construction; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0279,cbe-job-tool-capability-register.csv
MMTR-0606,CBE_PROFESSIONAL_DOMAIN,D12,Utilities & Networks,F09;F10;F12;F13;F22;F23;F26;F27,D12,CBE-JP-040,Gas mains layer,Utilities / network / field operations,SAP,SAP Field Service Management,Work orders; excavation/laying records; materials; pressure/test records; reinstatement; asset location,Job packs; network records; test results; as-builts,Infrastructure construction; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0280,cbe-job-tool-capability-register.csv
MMTR-0607,CBE_PROFESSIONAL_DOMAIN,D12,Utilities & Networks,F09;F10;F12;F13;F22;F23;F26;F27,D12,CBE-JP-040,Gas mains layer,Utilities / network / field operations,SafetyCulture,SafetyCulture,Work orders; excavation/laying records; materials; pressure/test records; reinstatement; asset location,Job packs; network records; test results; as-builts,Infrastructure construction; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0281,cbe-job-tool-capability-register.csv
MMTR-0608,CBE_PROFESSIONAL_DOMAIN,D08,Building Services Trades,F09;F10;F12;F13;F22;F23;F26;F27,D08,CBE-JP-041,Gas service technician,Building-services design / field service / certification,Joblogic,Joblogic,Jobs; appliances; service schedules; tests; defects; parts; certification,Job sheets; appliance records; test results; service records,Installation; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0282,cbe-job-tool-capability-register.csv
MMTR-0609,CBE_PROFESSIONAL_DOMAIN,D08,Building Services Trades,F09;F10;F12;F13;F22;F23;F26;F27,D08,CBE-JP-041,Gas service technician,Building-services design / field service / certification,simPRO,simPRO,Jobs; appliances; service schedules; tests; defects; parts; certification,Job sheets; appliance records; test results; service records,Installation; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0283,cbe-job-tool-capability-register.csv
MMTR-0610,CBE_PROFESSIONAL_DOMAIN,D08,Building Services Trades,F09;F10;F12;F13;F22;F23;F26;F27,D08,CBE-JP-041,Gas service technician,Building-services design / field service / certification,Commusoft,Commusoft,Jobs; appliances; service schedules; tests; defects; parts; certification,Job sheets; appliance records; test results; service records,Installation; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0284,cbe-job-tool-capability-register.csv
MMTR-0611,CBE_PROFESSIONAL_DOMAIN,D08,Building Services Trades,F09;F10;F12;F13;F22;F23;F26;F27,D08,CBE-JP-041,Gas service technician,Building-services design / field service / certification,BigChange,BigChange,Jobs; appliances; service schedules; tests; defects; parts; certification,Job sheets; appliance records; test results; service records,Installation; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0285,cbe-job-tool-capability-register.csv
MMTR-0612,CBE_PROFESSIONAL_DOMAIN,D08,Building Services Trades,F09;F10;F12;F13;F22;F23;F26;F27,D08,CBE-JP-041,Gas service technician,Building-services design / field service / certification,ServiceM8,ServiceM8,Jobs; appliances; service schedules; tests; defects; parts; certification,Job sheets; appliance records; test results; service records,Installation; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0286,cbe-job-tool-capability-register.csv
MMTR-0613,CBE_PROFESSIONAL_DOMAIN,D08,Building Services Trades,F09;F10;F12;F13;F22;F23;F26;F27,D08,CBE-JP-041,Gas service technician,Building-services design / field service / certification,Tradify,Tradify,Jobs; appliances; service schedules; tests; defects; parts; certification,Job sheets; appliance records; test results; service records,Installation; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0287,cbe-job-tool-capability-register.csv
MMTR-0614,CBE_PROFESSIONAL_DOMAIN,D03,"Surveying, Property & Land",F05;F07;F14;F19;F22;F26;F27,D03,CBE-JP-042,General practice surveyor,Survey / property / valuation / evidence,Altus Group,ARGUS Enterprise,Property records; valuations; transactions; leases; development appraisal; client advice,Valuations; property records; instructions; reports,Acquisition; Development; Operations,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0288,cbe-job-tool-capability-register.csv
MMTR-0615,CBE_PROFESSIONAL_DOMAIN,D03,"Surveying, Property & Land",F05;F07;F14;F19;F22;F26;F27,D03,CBE-JP-042,General practice surveyor,Survey / property / valuation / evidence,MRI Software,MRI Horizon,Property records; valuations; transactions; leases; development appraisal; client advice,Valuations; property records; instructions; reports,Acquisition; Development; Operations,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0289,cbe-job-tool-capability-register.csv
MMTR-0616,CBE_PROFESSIONAL_DOMAIN,D03,"Surveying, Property & Land",F05;F07;F14;F19;F22;F26;F27,D03,CBE-JP-042,General practice surveyor,Survey / property / valuation / evidence,Yardi,Yardi Voyager,Property records; valuations; transactions; leases; development appraisal; client advice,Valuations; property records; instructions; reports,Acquisition; Development; Operations,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0290,cbe-job-tool-capability-register.csv
MMTR-0617,CBE_PROFESSIONAL_DOMAIN,D03,"Surveying, Property & Land",F05;F07;F14;F19;F22;F26;F27,D03,CBE-JP-042,General practice surveyor,Survey / property / valuation / evidence,Re-Leased,Re-Leased,Property records; valuations; transactions; leases; development appraisal; client advice,Valuations; property records; instructions; reports,Acquisition; Development; Operations,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0291,cbe-job-tool-capability-register.csv
MMTR-0618,CBE_PROFESSIONAL_DOMAIN,D03,"Surveying, Property & Land",F05;F07;F14;F19;F22;F26;F27,D03,CBE-JP-042,General practice surveyor,Survey / property / valuation / evidence,Esri,Esri ArcGIS Pro,Property records; valuations; transactions; leases; development appraisal; client advice,Valuations; property records; instructions; reports,Acquisition; Development; Operations,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0292,cbe-job-tool-capability-register.csv
MMTR-0619,CBE_PROFESSIONAL_DOMAIN,D03,"Surveying, Property & Land",F05;F07;F14;F19;F22;F26;F27,D03,CBE-JP-042,General practice surveyor,Survey / property / valuation / evidence,Microsoft,Microsoft Power BI,Property records; valuations; transactions; leases; development appraisal; client advice,Valuations; property records; instructions; reports,Acquisition; Development; Operations,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0293,cbe-job-tool-capability-register.csv
MMTR-0620,CBE_PROFESSIONAL_DOMAIN,D05,"Geospatial, Planning & Transport",F05;F17;F19;F22;F26;F27,D05,CBE-JP-043,Geospatial technician,GIS / planning / modelling / case management,Trimble,Trimble Business Center,Data capture; GIS layers; coordinate/reference management; mapping; exports,Spatial datasets; maps; metadata,Survey; Planning; Construction,https://geospatial.trimble.com/en/products/software/trimble-business-center,WEB_ANCHOR_VERIFIED,2026-09-21,CBE-JTM-0294,cbe-job-tool-capability-register.csv
MMTR-0621,CBE_PROFESSIONAL_DOMAIN,D05,"Geospatial, Planning & Transport",F05;F17;F19;F22;F26;F27,D05,CBE-JP-043,Geospatial technician,GIS / planning / modelling / case management,Leica Geosystems,Leica Cyclone,Data capture; GIS layers; coordinate/reference management; mapping; exports,Spatial datasets; maps; metadata,Survey; Planning; Construction,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0295,cbe-job-tool-capability-register.csv
MMTR-0622,CBE_PROFESSIONAL_DOMAIN,D05,"Geospatial, Planning & Transport",F05;F17;F19;F22;F26;F27,D05,CBE-JP-043,Geospatial technician,GIS / planning / modelling / case management,Leica Geosystems,Leica Infinity,Data capture; GIS layers; coordinate/reference management; mapping; exports,Spatial datasets; maps; metadata,Survey; Planning; Construction,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0296,cbe-job-tool-capability-register.csv
MMTR-0623,CBE_PROFESSIONAL_DOMAIN,D05,"Geospatial, Planning & Transport",F05;F17;F19;F22;F26;F27,D05,CBE-JP-043,Geospatial technician,GIS / planning / modelling / case management,Esri,Esri ArcGIS Pro,Data capture; GIS layers; coordinate/reference management; mapping; exports,Spatial datasets; maps; metadata,Survey; Planning; Construction,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0297,cbe-job-tool-capability-register.csv
MMTR-0624,CBE_PROFESSIONAL_DOMAIN,D05,"Geospatial, Planning & Transport",F05;F17;F19;F22;F26;F27,D05,CBE-JP-043,Geospatial technician,GIS / planning / modelling / case management,QGIS Project,QGIS,Data capture; GIS layers; coordinate/reference management; mapping; exports,Spatial datasets; maps; metadata,Survey; Planning; Construction,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0298,cbe-job-tool-capability-register.csv
MMTR-0625,CBE_PROFESSIONAL_DOMAIN,D05,"Geospatial, Planning & Transport",F05;F17;F19;F22;F26;F27,D05,CBE-JP-043,Geospatial technician,GIS / planning / modelling / case management,Autodesk,Autodesk Civil 3D,Data capture; GIS layers; coordinate/reference management; mapping; exports,Spatial datasets; maps; metadata,Survey; Planning; Construction,https://www.autodesk.com/products/civil-3d/overview,WEB_ANCHOR_VERIFIED,2026-09-21,CBE-JTM-0299,cbe-job-tool-capability-register.csv
MMTR-0626,CBE_PROFESSIONAL_DOMAIN,D05,"Geospatial, Planning & Transport",F05;F17;F19;F22;F26;F27,D05,CBE-JP-043,Geospatial technician,GIS / planning / modelling / case management,Safe Software,Safe Software FME,Data capture; GIS layers; coordinate/reference management; mapping; exports,Spatial datasets; maps; metadata,Survey; Planning; Construction,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0300,cbe-job-tool-capability-register.csv
MMTR-0627,CBE_PROFESSIONAL_DOMAIN,D07,Building Trades,F09;F10;F12;F13;F23;F26;F27,D07,CBE-JP-044,Glazier,Trade field execution / estimating / evidence,Cyncly,Cyncly Soft Tech,Measure; quote; product/order; installation; repair; completion,Measurements; quotes; work orders; product records; photos,Fit-out; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0301,cbe-job-tool-capability-register.csv
MMTR-0628,CBE_PROFESSIONAL_DOMAIN,D07,Building Trades,F09;F10;F12;F13;F23;F26;F27,D07,CBE-JP-044,Glazier,Trade field execution / estimating / evidence,Orgadata,Orgadata Logikal,Measure; quote; product/order; installation; repair; completion,Measurements; quotes; work orders; product records; photos,Fit-out; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0302,cbe-job-tool-capability-register.csv
MMTR-0629,CBE_PROFESSIONAL_DOMAIN,D07,Building Trades,F09;F10;F12;F13;F23;F26;F27,D07,CBE-JP-044,Glazier,Trade field execution / estimating / evidence,Tradify,Tradify,Measure; quote; product/order; installation; repair; completion,Measurements; quotes; work orders; product records; photos,Fit-out; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0303,cbe-job-tool-capability-register.csv
MMTR-0630,CBE_PROFESSIONAL_DOMAIN,D07,Building Trades,F09;F10;F12;F13;F23;F26;F27,D07,CBE-JP-044,Glazier,Trade field execution / estimating / evidence,simPRO,simPRO,Measure; quote; product/order; installation; repair; completion,Measurements; quotes; work orders; product records; photos,Fit-out; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0304,cbe-job-tool-capability-register.csv
MMTR-0631,CBE_PROFESSIONAL_DOMAIN,D07,Building Trades,F09;F10;F12;F13;F23;F26;F27,D07,CBE-JP-044,Glazier,Trade field execution / estimating / evidence,BigChange,BigChange,Measure; quote; product/order; installation; repair; completion,Measurements; quotes; work orders; product records; photos,Fit-out; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0305,cbe-job-tool-capability-register.csv
MMTR-0632,CBE_PROFESSIONAL_DOMAIN,D07,Building Trades,F09;F10;F12;F13;F23;F26;F27,D07,CBE-JP-044,Glazier,Trade field execution / estimating / evidence,ServiceM8,ServiceM8,Measure; quote; product/order; installation; repair; completion,Measurements; quotes; work orders; product records; photos,Fit-out; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0306,cbe-job-tool-capability-register.csv
MMTR-0633,CBE_PROFESSIONAL_DOMAIN,D08,Building Services Trades,F09;F10;F12;F13;F22;F23;F26;F27,D08,CBE-JP-045,Heat pump engineer,Building-services design / field service / certification,Heat Engineer Software,Heat Engineer Software,Survey; sizing; estimate; installation; commissioning; servicing; evidence,Survey; calculations; job sheets; commissioning/test records,Retrofit/Installation; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0307,cbe-job-tool-capability-register.csv
MMTR-0634,CBE_PROFESSIONAL_DOMAIN,D08,Building Services Trades,F09;F10;F12;F13;F22;F23;F26;F27,D08,CBE-JP-045,Heat pump engineer,Building-services design / field service / certification,IES,IES VE 2026,Survey; sizing; estimate; installation; commissioning; servicing; evidence,Survey; calculations; job sheets; commissioning/test records,Retrofit/Installation; Maintenance,https://www.iesve.com/ve2026,WEB_ANCHOR_VERIFIED,2026-09-21,CBE-JTM-0308,cbe-job-tool-capability-register.csv
