backlog_id,source_record_id,function_code,function_name,market_category,vendor,product_or_suite,product_module_or_workspace,exact_operation_or_task,input_objects_or_data,output_work_product,lifecycle_or_status_model,review_approval_authority,audit_evidence,integration_formats,nublox_native_requirement,verification_status,source_url,verified_date
ENT-MTB-0214,MTR-0214,F20,"Risk, Compliance, Internal Control & Audit","Enterprise risk, compliance, controls, audit, issues, third-party risk, cyber GRC and assurance",Workiva,Workiva,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Enterprise risk, compliance, controls, audit, issues, third-party risk, cyber GRC and assurance, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F20 Risk, Compliance, Internal Control & Audit.",RESEARCH_PENDING,https://www.workiva.com/,2026-09-21
ENT-MTB-0215,MTR-0215,F20,"Risk, Compliance, Internal Control & Audit","Enterprise risk, compliance, controls, audit, issues, third-party risk, cyber GRC and assurance",NAVEX,NAVEX One,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Enterprise risk, compliance, controls, audit, issues, third-party risk, cyber GRC and assurance, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F20 Risk, Compliance, Internal Control & Audit.",RESEARCH_PENDING,https://www.navex.com/,2026-09-21
ENT-MTB-0216,MTR-0216,F20,"Risk, Compliance, Internal Control & Audit","Enterprise risk, compliance, controls, audit, issues, third-party risk, cyber GRC and assurance",Riskonnect,Riskonnect,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Enterprise risk, compliance, controls, audit, issues, third-party risk, cyber GRC and assurance, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F20 Risk, Compliance, Internal Control & Audit.",RESEARCH_PENDING,https://riskonnect.com/,2026-09-21
ENT-MTB-0217,MTR-0217,F20,"Risk, Compliance, Internal Control & Audit","Enterprise risk, compliance, controls, audit, issues, third-party risk, cyber GRC and assurance",Resolver,Resolver,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Enterprise risk, compliance, controls, audit, issues, third-party risk, cyber GRC and assurance, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F20 Risk, Compliance, Internal Control & Audit.",RESEARCH_PENDING,https://www.resolver.com/,2026-09-21
ENT-MTB-0218,MTR-0218,F21,Privacy & Information Governance,"Privacy operations, consent, data mapping, DPIA, DSAR, retention, data-use governance and information protection",OneTrust,OneTrust,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Privacy operations, consent, data mapping, DPIA, DSAR, retention, data-use governance and information protection, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F21 Privacy & Information Governance.",RESEARCH_PENDING,https://www.onetrust.com/products/,2026-09-21
ENT-MTB-0219,MTR-0219,F21,Privacy & Information Governance,"Privacy operations, consent, data mapping, DPIA, DSAR, retention, data-use governance and information protection",TrustArc,TrustArc,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Privacy operations, consent, data mapping, DPIA, DSAR, retention, data-use governance and information protection, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F21 Privacy & Information Governance.",RESEARCH_PENDING,https://trustarc.com/,2026-09-21
ENT-MTB-0220,MTR-0220,F21,Privacy & Information Governance,"Privacy operations, consent, data mapping, DPIA, DSAR, retention, data-use governance and information protection",BigID,BigID,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Privacy operations, consent, data mapping, DPIA, DSAR, retention, data-use governance and information protection, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F21 Privacy & Information Governance.",RESEARCH_PENDING,https://bigid.com/,2026-09-21
ENT-MTB-0221,MTR-0221,F21,Privacy & Information Governance,"Privacy operations, consent, data mapping, DPIA, DSAR, retention, data-use governance and information protection",Microsoft,Microsoft Purview,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Privacy operations, consent, data mapping, DPIA, DSAR, retention, data-use governance and information protection, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F21 Privacy & Information Governance.",RESEARCH_PENDING,https://www.microsoft.com/en-us/dynamics-365,2026-09-21
ENT-MTB-0222,MTR-0222,F21,Privacy & Information Governance,"Privacy operations, consent, data mapping, DPIA, DSAR, retention, data-use governance and information protection",Securiti,Securiti,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Privacy operations, consent, data mapping, DPIA, DSAR, retention, data-use governance and information protection, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F21 Privacy & Information Governance.",RESEARCH_PENDING,https://securiti.ai/,2026-09-21
ENT-MTB-0223,MTR-0223,F21,Privacy & Information Governance,"Privacy operations, consent, data mapping, DPIA, DSAR, retention, data-use governance and information protection",Collibra,Collibra,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Privacy operations, consent, data mapping, DPIA, DSAR, retention, data-use governance and information protection, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F21 Privacy & Information Governance.",RESEARCH_PENDING,https://www.collibra.com/,2026-09-21
ENT-MTB-0224,MTR-0224,F21,Privacy & Information Governance,"Privacy operations, consent, data mapping, DPIA, DSAR, retention, data-use governance and information protection",Transcend,Transcend,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Privacy operations, consent, data mapping, DPIA, DSAR, retention, data-use governance and information protection, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F21 Privacy & Information Governance.",RESEARCH_PENDING,https://transcend.io/,2026-09-21
ENT-MTB-0225,MTR-0225,F21,Privacy & Information Governance,"Privacy operations, consent, data mapping, DPIA, DSAR, retention, data-use governance and information protection",DataGrail,DataGrail,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Privacy operations, consent, data mapping, DPIA, DSAR, retention, data-use governance and information protection, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F21 Privacy & Information Governance.",RESEARCH_PENDING,https://www.datagrail.io/,2026-09-21
ENT-MTB-0226,MTR-0226,F22,"Property, Facilities & Physical Assets","Property, space, lease, facilities, asset register, maintenance, work orders, lifecycle and field service",IBM,IBM Maximo Application Suite,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Property, space, lease, facilities, asset register, maintenance, work orders, lifecycle and field service, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F22 Property, Facilities & Physical Assets.",RESEARCH_PENDING,https://www.ibm.com/,2026-09-21
ENT-MTB-0227,MTR-0227,F22,"Property, Facilities & Physical Assets","Property, space, lease, facilities, asset register, maintenance, work orders, lifecycle and field service",Planon,Planon IWMS,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Property, space, lease, facilities, asset register, maintenance, work orders, lifecycle and field service, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F22 Property, Facilities & Physical Assets.",RESEARCH_PENDING,https://planonsoftware.com/uk/software/iwms/,2026-09-21
ENT-MTB-0228,MTR-0228,F22,"Property, Facilities & Physical Assets","Property, space, lease, facilities, asset register, maintenance, work orders, lifecycle and field service",MRI Software,MRI Software,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Property, space, lease, facilities, asset register, maintenance, work orders, lifecycle and field service, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F22 Property, Facilities & Physical Assets.",RESEARCH_PENDING,https://www.mrisoftware.com/,2026-09-21
ENT-MTB-0229,MTR-0229,F22,"Property, Facilities & Physical Assets","Property, space, lease, facilities, asset register, maintenance, work orders, lifecycle and field service",Eptura,Eptura / Archibus,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Property, space, lease, facilities, asset register, maintenance, work orders, lifecycle and field service, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F22 Property, Facilities & Physical Assets.",RESEARCH_PENDING,https://eptura.com/,2026-09-21
ENT-MTB-0230,MTR-0230,F22,"Property, Facilities & Physical Assets","Property, space, lease, facilities, asset register, maintenance, work orders, lifecycle and field service",Spacewell,Spacewell,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Property, space, lease, facilities, asset register, maintenance, work orders, lifecycle and field service, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F22 Property, Facilities & Physical Assets.",RESEARCH_PENDING,https://spacewell.com/,2026-09-21
ENT-MTB-0231,MTR-0231,F22,"Property, Facilities & Physical Assets","Property, space, lease, facilities, asset register, maintenance, work orders, lifecycle and field service",IFS,IFS Cloud / EAM,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Property, space, lease, facilities, asset register, maintenance, work orders, lifecycle and field service, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F22 Property, Facilities & Physical Assets.",RESEARCH_PENDING,https://www.ifs.com/,2026-09-21
ENT-MTB-0232,MTR-0232,F22,"Property, Facilities & Physical Assets","Property, space, lease, facilities, asset register, maintenance, work orders, lifecycle and field service",SAP,SAP Asset Management,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Property, space, lease, facilities, asset register, maintenance, work orders, lifecycle and field service, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F22 Property, Facilities & Physical Assets.",RESEARCH_PENDING,https://www.sap.com/products.html,2026-09-21
