backlog_id,source_mapping_id,job_profile_id,canonical_name,tool_product,vendor,candidate_job_capabilities,candidate_work_products,product_module_or_workspace,exact_operation_or_task,input_objects_or_data,output_work_product,lifecycle_or_status_model,review_approval_authority,audit_evidence,integration_formats,nublox_native_requirement,verification_status,source_url,verified_date
CBE-MTB-0374,CBE-JTM-0374,CBE-JP-055,Painter and decorator,Fergus,Fergus,Estimate; area/take-off; materials; schedule; application; completion,Quotes; work orders; material usage; photos,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Estimate; area/take-off; materials; schedule; application; completion; create/control Quotes; work orders; material usage; photos as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0375,CBE-JTM-0375,CBE-JP-055,Painter and decorator,ServiceM8,ServiceM8,Estimate; area/take-off; materials; schedule; application; completion,Quotes; work orders; material usage; photos,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Estimate; area/take-off; materials; schedule; application; completion; create/control Quotes; work orders; material usage; photos as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0376,CBE-JTM-0376,CBE-JP-055,Painter and decorator,Jobber,Jobber,Estimate; area/take-off; materials; schedule; application; completion,Quotes; work orders; material usage; photos,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Estimate; area/take-off; materials; schedule; application; completion; create/control Quotes; work orders; material usage; photos as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0377,CBE-JTM-0377,CBE-JP-055,Painter and decorator,BigChange,BigChange,Estimate; area/take-off; materials; schedule; application; completion,Quotes; work orders; material usage; photos,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Estimate; area/take-off; materials; schedule; application; completion; create/control Quotes; work orders; material usage; photos as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0378,CBE-JTM-0378,CBE-JP-055,Painter and decorator,Procore,Procore,Estimate; area/take-off; materials; schedule; application; completion,Quotes; work orders; material usage; photos,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Estimate; area/take-off; materials; schedule; application; completion; create/control Quotes; work orders; material usage; photos as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,https://www.procore.com/,2026-09-21
CBE-MTB-0379,CBE-JTM-0379,CBE-JP-056,Pipe fitter,AutoCAD Plant 3D,Autodesk,Isometrics/work packs; fabrication/installation; weld/test references; materials; QA,Work packs; spool/line records; test records; material traceability,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Isometrics/work packs; fabrication/installation; weld/test references; materials; QA; create/control Work packs; spool/line records; test records; material traceability as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",BACKLOG_CREATED,,2026-09-21
CBE-MTB-0380,CBE-JTM-0380,CBE-JP-056,Pipe fitter,AVEVA E3D Design,AVEVA,Isometrics/work packs; fabrication/installation; weld/test references; materials; QA,Work packs; spool/line records; test records; material traceability,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Isometrics/work packs; fabrication/installation; weld/test references; materials; QA; create/control Work packs; spool/line records; test records; material traceability as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",BACKLOG_CREATED,,2026-09-21
CBE-MTB-0381,CBE-JTM-0381,CBE-JP-056,Pipe fitter,Hexagon Smart 3D,Hexagon,Isometrics/work packs; fabrication/installation; weld/test references; materials; QA,Work packs; spool/line records; test records; material traceability,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Isometrics/work packs; fabrication/installation; weld/test references; materials; QA; create/control Work packs; spool/line records; test records; material traceability as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",BACKLOG_CREATED,,2026-09-21
CBE-MTB-0382,CBE-JTM-0382,CBE-JP-056,Pipe fitter,Hexagon Isogen,Hexagon,Isometrics/work packs; fabrication/installation; weld/test references; materials; QA,Work packs; spool/line records; test records; material traceability,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Isometrics/work packs; fabrication/installation; weld/test references; materials; QA; create/control Work packs; spool/line records; test records; material traceability as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",BACKLOG_CREATED,,2026-09-21
CBE-MTB-0383,CBE-JTM-0383,CBE-JP-056,Pipe fitter,Autodesk Navisworks,Autodesk,Isometrics/work packs; fabrication/installation; weld/test references; materials; QA,Work packs; spool/line records; test records; material traceability,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Isometrics/work packs; fabrication/installation; weld/test references; materials; QA; create/control Work packs; spool/line records; test records; material traceability as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0384,CBE-JTM-0384,CBE-JP-056,Pipe fitter,WeldEye,Kemppi,Isometrics/work packs; fabrication/installation; weld/test references; materials; QA,Work packs; spool/line records; test records; material traceability,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Isometrics/work packs; fabrication/installation; weld/test references; materials; QA; create/control Work packs; spool/line records; test records; material traceability as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",BACKLOG_CREATED,,2026-09-21
CBE-MTB-0385,CBE-JTM-0385,CBE-JP-057,Planning and development surveyor,ARGUS Enterprise,Altus Group,Site appraisal; development appraisal; planning constraints; valuations; viability; client reports,Appraisals; reports; valuations; planning records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Site appraisal; development appraisal; planning constraints; valuations; viability; client reports; create/control Appraisals; reports; valuations; planning records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0386,CBE-JTM-0386,CBE-JP-057,Planning and development surveyor,LandTech,LandTech,Site appraisal; development appraisal; planning constraints; valuations; viability; client reports,Appraisals; reports; valuations; planning records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Site appraisal; development appraisal; planning constraints; valuations; viability; client reports; create/control Appraisals; reports; valuations; planning records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0387,CBE-JTM-0387,CBE-JP-057,Planning and development surveyor,Esri ArcGIS Pro,Esri,Site appraisal; development appraisal; planning constraints; valuations; viability; client reports,Appraisals; reports; valuations; planning records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Site appraisal; development appraisal; planning constraints; valuations; viability; client reports; create/control Appraisals; reports; valuations; planning records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0388,CBE-JTM-0388,CBE-JP-057,Planning and development surveyor,ArcGIS Urban,Esri,Site appraisal; development appraisal; planning constraints; valuations; viability; client reports,Appraisals; reports; valuations; planning records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Site appraisal; development appraisal; planning constraints; valuations; viability; client reports; create/control Appraisals; reports; valuations; planning records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
