source_job_profile_id,source_title,source_level,job_family_id,function_ids,subfunction_ids,source_activity_count,candidate_expected_outputs,employment_archetype_ids,employment_archetype_titles,observed_mapping_states,reconciliation_state,reconciliation_rationale,next_action
JP-F20.16-PROFESSIONAL,Assurance Manager,professional,JF-F20,F20,F20.16,3,"Assurance Coordination plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F21-FUNCTION-LEAD,Head of Privacy & Information Governance,head,JF-F21,F21,F21.01|F21.02|F21.03|F21.04|F21.05|F21.06|F21.07|F21.08|F21.09,33,"Privacy & Information Governance strategy and operating plan | Function policies, standards and governance decisions | Resource and investment priorities | Performance, risk and assurance reporting | Improvement and capability roadmap",,,,reconciled-retain-employment-profile-head,The generated function-lead profile represents a coherent reusable senior leadership employment role accountable across the function. Retain as a candidate Job Profile; its function scope defines accountability provenance and does not grant permissions or delegated authority.,decompose-head-role-work-products-governance-decisions-performance-and-handoffs
JP-F21.01-PROFESSIONAL,Privacy Manager,professional,JF-F21,F21,F21.01,3,"Privacy Governance plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F21.02-PROFESSIONAL,Privacy Operations Specialist,professional,JF-F21,F21,F21.02,5,"Processing Inventory plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F21.03-PROFESSIONAL,Privacy Risk Specialist,professional,JF-F21,F21,F21.03,4,"Privacy Impact Assessment plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F21.04-PROFESSIONAL,Consent & Preferences Specialist,professional,JF-F21,F21,F21.04,3,"Consent / Preferences plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F21.05-PROFESSIONAL,Data Rights Specialist,professional,JF-F21,F21,F21.05,5,"Data Subject Rights plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F21.06-PROFESSIONAL,Privacy Incident Manager,professional,JF-F21,F21,F21.06,4,"Privacy Incidents plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F21.07-PROFESSIONAL,International Data Transfer Specialist,professional,JF-F21,F21,F21.07,3,"International Transfers plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F21.08-PROFESSIONAL,Information Retention Specialist,professional,JF-F21,F21,F21.08,3,"Retention plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,reconciled-retain-employment-profile,"F21.08 explicitly defines retention schedules, applies retention and destroys information. The source title is semantically correct and distinct from F08 customer retention.",define-retention-schedule-disposition-work-products
JP-F21.09-PROFESSIONAL,Privacy Assurance Specialist,professional,JF-F21,F21,F21.09,3,"Privacy Assurance plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F22-FUNCTION-LEAD,"Head of Property, Facilities & Physical Assets",head,JF-F22,F22,F22.01|F22.02|F22.03|F22.04|F22.05|F22.06|F22.07|F22.08|F22.09|F22.10|F22.11|F22.12|F22.13|F22.14,57,"Property, Facilities & Physical Assets strategy and operating plan | Function policies, standards and governance decisions | Resource and investment priorities | Performance, risk and assurance reporting | Improvement and capability roadmap",,,,reconciled-retain-employment-profile-head,The generated function-lead profile represents a coherent reusable senior leadership employment role accountable across the function. Retain as a candidate Job Profile; its function scope defines accountability provenance and does not grant permissions or delegated authority.,decompose-head-role-work-products-governance-decisions-performance-and-handoffs
JP-F22.01-PROFESSIONAL,Asset Strategy Manager,professional,JF-F22,F22,F22.01,3,"Asset Strategy plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",JOB-AM,Asset Manager,candidate-multi-profile-composition,reconciled-retain-and-compose,The source title represents a plausible standalone employment role. Retain it as a candidate Job Profile while allowing its Functional Role/accountabilities to be composed into broader employment jobs evidenced by Waves 1-4.,validate-own-work-products-and-functional-role-reuse
JP-F22.02-PROFESSIONAL,Capital Planning Manager,professional,JF-F22,F22,F22.02,3,"Capital Planning plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",JOB-PDS,Planning and Development Surveyor,candidate-multi-profile-composition,reconciled-retain-and-compose,The source title represents a plausible standalone employment role. Retain it as a candidate Job Profile while allowing its Functional Role/accountabilities to be composed into broader employment jobs evidenced by Waves 1-4.,validate-own-work-products-and-functional-role-reuse
JP-F22.03-PROFESSIONAL,Asset Acquisition Specialist,professional,JF-F22,F22,F22.03,5,"Asset Acquisition plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,reconciled-retain-employment-profile,"The F22 source title and accountability describe a coherent independently employable property/asset/facilities specialist role. Retain as a reusable Job Profile candidate; validate explicit Work Products, canonical ownership, lifecycle and handoffs.",decompose-f22-role-work-products-and-validate-property-asset-aggregate-boundaries
