capability_id,function_code,function_name,l2_id,l2_name,activity_sequence,activity_name,work_pattern,native_engine_ids,shared_platform_engine_ids,canonical_object_mapping_status,implementation_reconciliation_status,effective_date
"NCC-F16.01-001","F16","Information Technology","F16.01","IT strategy","1","Define technology strategy","AUTHOR_CREATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.01-002","F16","Information Technology","F16.01","IT strategy","2","principles","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.01-003","F16","Information Technology","F16.01","IT strategy","3","roadmap","AUTHOR_CREATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.01-004","F16","Information Technology","F16.01","IT strategy","4","investment priorities","PLAN_OPTIMISE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.02-001","F16","Information Technology","F16.02","Enterprise architecture","1","Define business/data/application/technology architecture","AUTHOR_CREATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.02-002","F16","Information Technology","F16.02","Enterprise architecture","2","standards","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.02-003","F16","Information Technology","F16.02","Enterprise architecture","3","target state","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.03-001","F16","Information Technology","F16.03","Solution architecture","1","Assess requirements","ANALYSE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.03-002","F16","Information Technology","F16.03","Solution architecture","2","design solution","AUTHOR_CREATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.03-003","F16","Information Technology","F16.03","Solution architecture","3","review architecture","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.03-004","F16","Information Technology","F16.03","Solution architecture","4","approve design","GOVERN_DECIDE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.04-001","F16","Information Technology","F16.04","Application management","1","Acquire/build","AUTHOR_CREATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.04-002","F16","Information Technology","F16.04","Application management","2","configure","AUTHOR_CREATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.04-003","F16","Information Technology","F16.04","Application management","3","test","ASSURE_VERIFY","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.04-004","F16","Information Technology","F16.04","Application management","4","deploy","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.04-005","F16","Information Technology","F16.04","Application management","5","maintain","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.04-006","F16","Information Technology","F16.04","Application management","6","retire applications","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.05-001","F16","Information Technology","F16.05","Software development","1","Analyse requirements","ANALYSE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.05-002","F16","Information Technology","F16.05","Software development","2","code","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.05-003","F16","Information Technology","F16.05","Software development","3","review","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.05-004","F16","Information Technology","F16.05","Software development","4","test","ASSURE_VERIFY","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.05-005","F16","Information Technology","F16.05","Software development","5","release","TRANSACT_EXECUTE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.05-006","F16","Information Technology","F16.05","Software development","6","maintain","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.06-001","F16","Information Technology","F16.06","DevOps","1","Build pipelines","AUTHOR_CREATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.06-002","F16","Information Technology","F16.06","DevOps","2","automate tests","ASSURE_VERIFY","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.06-003","F16","Information Technology","F16.06","DevOps","3","deploy releases","TRANSACT_EXECUTE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.06-004","F16","Information Technology","F16.06","DevOps","4","manage environments","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.07-001","F16","Information Technology","F16.07","Infrastructure","1","Provision servers/cloud/network/storage","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.07-002","F16","Information Technology","F16.07","Infrastructure","2","configure","AUTHOR_CREATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.07-003","F16","Information Technology","F16.07","Infrastructure","3","monitor","ANALYSE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.07-004","F16","Information Technology","F16.07","Infrastructure","4","maintain","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.08-001","F16","Information Technology","F16.08","Cloud management","1","Provision services","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.08-002","F16","Information Technology","F16.08","Cloud management","2","govern subscriptions","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.08-003","F16","Information Technology","F16.08","Cloud management","3","manage cost","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.08-004","F16","Information Technology","F16.08","Cloud management","4","optimise resources","PLAN_OPTIMISE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.09-001","F16","Information Technology","F16.09","Network management","1","Configure network","AUTHOR_CREATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.09-002","F16","Information Technology","F16.09","Network management","2","monitor availability","ANALYSE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.09-003","F16","Information Technology","F16.09","Network management","3","troubleshoot","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.09-004","F16","Information Technology","F16.09","Network management","4","optimise","PLAN_OPTIMISE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.10-001","F16","Information Technology","F16.10","Endpoint management","1","Provision devices","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.10-002","F16","Information Technology","F16.10","Endpoint management","2","configure","AUTHOR_CREATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.10-003","F16","Information Technology","F16.10","Endpoint management","3","patch","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.10-004","F16","Information Technology","F16.10","Endpoint management","4","monitor","ANALYSE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.10-005","F16","Information Technology","F16.10","Endpoint management","5","retire","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.11-001","F16","Information Technology","F16.11","Identity administration","1","Create account","AUTHOR_CREATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.11-002","F16","Information Technology","F16.11","Identity administration","2","assign access","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.11-003","F16","Information Technology","F16.11","Identity administration","3","modify","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.11-004","F16","Information Technology","F16.11","Identity administration","4","disable","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.11-005","F16","Information Technology","F16.11","Identity administration","5","periodically review","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.12-001","F16","Information Technology","F16.12","IT service desk","1","Log ticket","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.12-002","F16","Information Technology","F16.12","IT service desk","2","classify","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.12-003","F16","Information Technology","F16.12","IT service desk","3","prioritise","PLAN_OPTIMISE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.12-004","F16","Information Technology","F16.12","IT service desk","4","resolve","EXCEPTION_IMPROVE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.12-005","F16","Information Technology","F16.12","IT service desk","5","escalate","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.12-006","F16","Information Technology","F16.12","IT service desk","6","close","TRANSACT_EXECUTE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.13-001","F16","Information Technology","F16.13","Incident management","1","Detect incident","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.13-002","F16","Information Technology","F16.13","Incident management","2","restore service","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.13-003","F16","Information Technology","F16.13","Incident management","3","communicate","COMMUNICATE_PUBLISH","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.13-004","F16","Information Technology","F16.13","Incident management","4","close","TRANSACT_EXECUTE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.14-001","F16","Information Technology","F16.14","Problem management","1","Identify recurring issue","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.14-002","F16","Information Technology","F16.14","Problem management","2","root-cause analysis","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.14-003","F16","Information Technology","F16.14","Problem management","3","develop permanent fix","AUTHOR_CREATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.15-001","F16","Information Technology","F16.15","Change management","1","Request change","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.15-002","F16","Information Technology","F16.15","Change management","2","assess impact","ANALYSE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.15-003","F16","Information Technology","F16.15","Change management","3","approve","GOVERN_DECIDE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.15-004","F16","Information Technology","F16.15","Change management","4","schedule","PLAN_OPTIMISE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.15-005","F16","Information Technology","F16.15","Change management","5","implement","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.15-006","F16","Information Technology","F16.15","Change management","6","review","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.16-001","F16","Information Technology","F16.16","Release management","1","Plan release","PLAN_OPTIMISE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.16-002","F16","Information Technology","F16.16","Release management","2","package","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.16-003","F16","Information Technology","F16.16","Release management","3","test","ASSURE_VERIFY","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.16-004","F16","Information Technology","F16.16","Release management","4","approve","GOVERN_DECIDE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.16-005","F16","Information Technology","F16.16","Release management","5","deploy","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.17-001","F16","Information Technology","F16.17","Configuration management","1","Identify assets/configuration items","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.17-002","F16","Information Technology","F16.17","Configuration management","2","record relationships","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.17-003","F16","Information Technology","F16.17","Configuration management","3","audit configuration","ASSURE_VERIFY","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.18-001","F16","Information Technology","F16.18","IT asset management","1","Procure","TRANSACT_EXECUTE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F16.18-002","F16","Information Technology","F16.18","IT asset management","2","assign","OPERATE","NTE-029;NTE-030","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
