activity_id,workspace,subfunction_id,subfunction,activity,aggregate_id,object_model_id,object_name,action,access_mode,approval_required,decision_required,evidence_required,secondary_aggregates
F17.05.A04,F17,F17.05,Reference Data,publish changes,AGG-29-REFERENCE-DATA,REF-JURISDICTION,Reference Data,publish,command,true,true,true,
F17.06.A01,F17,F17.06,Data Quality,Define rules,AGG-24-QUALITY-ISSUE,DATA-QUALITY-ISSUE,Data Quality Rule / Issue,create,command,false,false,true,AGG-24-DATA
F17.06.A02,F17,F17.06,Data Quality,profile data,AGG-24-QUALITY-ISSUE,DATA-QUALITY-ISSUE,Data Quality Rule / Issue,execute,command,false,false,true,AGG-24-DATA
F17.06.A03,F17,F17.06,Data Quality,detect defects,AGG-24-QUALITY-ISSUE,DATA-QUALITY-ISSUE,Data Quality Rule / Issue,execute,command,false,false,true,AGG-24-DATA
F17.06.A04,F17,F17.06,Data Quality,remediate,AGG-24-QUALITY-ISSUE,DATA-QUALITY-ISSUE,Data Quality Rule / Issue,execute,command,false,false,true,AGG-24-DATA
F17.06.A05,F17,F17.06,Data Quality,monitor,AGG-24-QUALITY-ISSUE,DATA-QUALITY-ISSUE,Data Quality Rule / Issue,monitor,query,false,false,false,AGG-24-DATA
F17.07.A01,F17,F17.07,Data Engineering,Extract,AGG-24-DATA,DATA-PRODUCT,Data Product / Dataset,execute,command,false,false,true,
F17.07.A02,F17,F17.07,Data Engineering,transform,AGG-24-DATA,DATA-PRODUCT,Data Product / Dataset,execute,command,false,false,true,
F17.07.A03,F17,F17.07,Data Engineering,load,AGG-24-DATA,DATA-PRODUCT,Data Product / Dataset,execute,command,false,false,true,
F17.07.A04,F17,F17.07,Data Engineering,integrate,AGG-24-DATA,DATA-PRODUCT,Data Product / Dataset,execute,command,false,false,true,
F17.07.A05,F17,F17.07,Data Engineering,orchestrate pipelines,AGG-24-DATA,DATA-PRODUCT,Data Product / Dataset,execute,command,false,false,true,
F17.08.A01,F17,F17.08,Data Platform,Provision warehouses/lakes,AGG-24-DATA,DATA-PRODUCT,Data Product / Dataset,execute,command,false,false,true,
F17.08.A02,F17,F17.08,Data Platform,manage compute/storage,AGG-24-DATA,DATA-PRODUCT,Data Product / Dataset,configure,command,false,false,true,
F17.08.A03,F17,F17.08,Data Platform,optimise performance,AGG-24-DATA,DATA-PRODUCT,Data Product / Dataset,execute,command,false,false,true,
F17.09.A01,F17,F17.09,BI / Reporting,Capture requirements,AGG-24-MODEL,ANALYTICS-MODEL,Analytics / Reporting,create,command,false,false,true,AGG-24-DATA
F17.09.A02,F17,F17.09,BI / Reporting,build reports,AGG-24-MODEL,ANALYTICS-MODEL,Analytics / Reporting,create,command,false,false,true,AGG-24-DATA
F17.09.A03,F17,F17.09,BI / Reporting,validate,AGG-24-MODEL,ANALYTICS-MODEL,Analytics / Reporting,review,command,false,false,true,AGG-24-DATA
F17.09.A04,F17,F17.09,BI / Reporting,publish,AGG-24-MODEL,ANALYTICS-MODEL,Analytics / Reporting,publish,command,true,true,true,AGG-24-DATA
F17.09.A05,F17,F17.09,BI / Reporting,maintain,AGG-24-MODEL,ANALYTICS-MODEL,Analytics / Reporting,change,command,false,false,true,AGG-24-DATA
F17.10.A01,F17,F17.10,Analytics,Analyse data,AGG-24-MODEL,ANALYTICS-MODEL,Analytics / Reporting,analyse,query,false,false,false,AGG-24-DATA
F17.10.A02,F17,F17.10,Analytics,identify patterns,AGG-24-MODEL,ANALYTICS-MODEL,Analytics / Reporting,analyse,query,false,false,false,AGG-24-DATA
F17.10.A03,F17,F17.10,Analytics,model scenarios,AGG-24-MODEL,ANALYTICS-MODEL,Analytics / Reporting,analyse,query,false,false,false,AGG-24-DATA
F17.10.A04,F17,F17.10,Analytics,communicate insights,AGG-24-MODEL,ANALYTICS-MODEL,Analytics / Reporting,publish,command,false,false,true,AGG-24-DATA
F17.11.A01,F17,F17.11,Data Science,Prepare data,AGG-24-MODEL,ANALYTICS-MODEL,Analytics / Reporting,execute,command,false,false,true,AGG-24-DATA
F17.11.A02,F17,F17.11,Data Science,engineer features,AGG-24-MODEL,ANALYTICS-MODEL,Analytics / Reporting,execute,command,false,false,true,AGG-24-DATA
F17.11.A03,F17,F17.11,Data Science,train models,AGG-24-MODEL,ANALYTICS-MODEL,Analytics / Reporting,execute,command,false,false,true,AGG-24-DATA
F17.11.A04,F17,F17.11,Data Science,validate models,AGG-24-MODEL,ANALYTICS-MODEL,Analytics / Reporting,review,command,false,false,true,AGG-24-DATA
F17.12.A01,F17,F17.12,AI Development,Select use case,AGG-24-AI,AI-USE-CASE,AI Use Case / Model,approve,command,true,true,true,AGG-21-RISK
F17.12.A02,F17,F17.12,AI Development,develop model/system,AGG-24-AI,AI-USE-CASE,AI Use Case / Model,create,command,false,false,true,AGG-21-RISK
F17.12.A03,F17,F17.12,AI Development,evaluate,AGG-24-AI,AI-USE-CASE,AI Use Case / Model,review,command,false,false,true,AGG-21-RISK
F17.12.A04,F17,F17.12,AI Development,deploy,AGG-24-AI,AI-USE-CASE,AI Use Case / Model,execute,command,false,false,true,AGG-21-RISK
F17.13.A01,F17,F17.13,AI Governance,Register models,AGG-24-AI,AI-USE-CASE,AI Use Case / Model,create,command,false,false,true,AGG-21-RISK
F17.13.A02,F17,F17.13,AI Governance,assess risk,AGG-24-AI,AI-USE-CASE,AI Use Case / Model,review,command,false,false,true,AGG-21-RISK
F17.13.A03,F17,F17.13,AI Governance,approve use,AGG-24-AI,AI-USE-CASE,AI Use Case / Model,approve,command,true,true,true,AGG-21-RISK
F17.13.A04,F17,F17.13,AI Governance,monitor performance,AGG-24-AI,AI-USE-CASE,AI Use Case / Model,monitor,query,false,false,false,AGG-21-RISK
F17.13.A05,F17,F17.13,AI Governance,review bias,AGG-24-AI,AI-USE-CASE,AI Use Case / Model,review,command,false,false,true,AGG-21-RISK
F17.14.A01,F17,F17.14,Model Operations,Deploy model,AGG-24-AI,AI-USE-CASE,AI Use Case / Model,execute,command,false,false,true,AGG-21-RISK
F17.14.A02,F17,F17.14,Model Operations,monitor drift,AGG-24-AI,AI-USE-CASE,AI Use Case / Model,monitor,query,false,false,false,AGG-21-RISK
F17.14.A03,F17,F17.14,Model Operations,retrain,AGG-24-AI,AI-USE-CASE,AI Use Case / Model,execute,command,false,false,true,AGG-21-RISK
F17.14.A04,F17,F17.14,Model Operations,version,AGG-24-AI,AI-USE-CASE,AI Use Case / Model,execute,command,false,false,true,AGG-21-RISK
F17.14.A05,F17,F17.14,Model Operations,retire,AGG-24-AI,AI-USE-CASE,AI Use Case / Model,retire,command,false,false,true,AGG-21-RISK
F17.15.A01,F17,F17.15,Metadata / Catalogue,Catalogue datasets,AGG-24-DATA,DATA-PRODUCT,Data Product / Dataset,execute,command,false,false,true,
F17.15.A02,F17,F17.15,Metadata / Catalogue,define lineage,AGG-24-DATA,DATA-PRODUCT,Data Product / Dataset,create,command,false,false,true,
F17.15.A03,F17,F17.15,Metadata / Catalogue,classify,AGG-24-DATA,DATA-PRODUCT,Data Product / Dataset,execute,command,false,false,true,
F17.15.A04,F17,F17.15,Metadata / Catalogue,maintain business glossary,AGG-24-DATA,DATA-PRODUCT,Data Product / Dataset,change,command,false,false,true,
F17.16.A01,F17,F17.16,Data Access,Request access,AGG-24-ACCESS-REQUEST,DATA-ACCESS-REQUEST,Data Access Request,execute,command,false,false,true,AGG-01-AUTHORITY|AGG-24-DATA
F17.16.A02,F17,F17.16,Data Access,approve,AGG-24-ACCESS-REQUEST,DATA-ACCESS-REQUEST,Data Access Request,approve,command,true,true,true,AGG-01-AUTHORITY|AGG-24-DATA
F17.16.A03,F17,F17.16,Data Access,provision,AGG-24-ACCESS-REQUEST,DATA-ACCESS-REQUEST,Data Access Request,execute,command,false,false,true,AGG-01-AUTHORITY|AGG-24-DATA
F17.16.A04,F17,F17.16,Data Access,review,AGG-24-ACCESS-REQUEST,DATA-ACCESS-REQUEST,Data Access Request,review,command,false,false,true,AGG-01-AUTHORITY|AGG-24-DATA
F17.16.A05,F17,F17.16,Data Access,revoke,AGG-24-ACCESS-REQUEST,DATA-ACCESS-REQUEST,Data Access Request,execute,command,false,false,true,AGG-01-AUTHORITY|AGG-24-DATA
F17.17.A01,F17,F17.17,Data Lifecycle,Create,AGG-24-DATA,DATA-PRODUCT,Data Product / Dataset,create,command,false,false,true,
F17.17.A02,F17,F17.17,Data Lifecycle,retain,AGG-24-DATA,DATA-PRODUCT,Data Product / Dataset,execute,command,false,false,true,
F17.17.A03,F17,F17.17,Data Lifecycle,archive,AGG-24-DATA,DATA-PRODUCT,Data Product / Dataset,retire,command,false,false,true,
F17.17.A04,F17,F17.17,Data Lifecycle,delete,AGG-24-DATA,DATA-PRODUCT,Data Product / Dataset,execute,command,false,false,true,
F17.17.A05,F17,F17.17,Data Lifecycle,dispose,AGG-24-DATA,DATA-PRODUCT,Data Product / Dataset,retire,command,false,false,true,
F18.01.A01,F18,F18.01,Security Strategy,Define security objectives,AGG-24-POLICY,SECURITY-POLICY,Security Policy / Architecture,create,command,false,false,true,AGG-21-CONTROL|AGG-24-CYBER
F18.01.A02,F18,F18.01,Security Strategy,roadmap,AGG-24-POLICY,SECURITY-POLICY,Security Policy / Architecture,execute,command,false,false,true,AGG-21-CONTROL|AGG-24-CYBER
F18.01.A03,F18,F18.01,Security Strategy,governance,AGG-24-POLICY,SECURITY-POLICY,Security Policy / Architecture,configure,command,false,false,true,AGG-21-CONTROL|AGG-24-CYBER
F18.01.A04,F18,F18.01,Security Strategy,funding,AGG-24-POLICY,SECURITY-POLICY,Security Policy / Architecture,execute,command,false,false,true,AGG-21-CONTROL|AGG-24-CYBER
F18.02.A01,F18,F18.02,Security Policy,Create standards,AGG-24-POLICY,SECURITY-POLICY,Security Policy / Architecture,create,command,false,false,true,AGG-21-CONTROL|AGG-24-CYBER
F18.02.A02,F18,F18.02,Security Policy,approve,AGG-24-POLICY,SECURITY-POLICY,Security Policy / Architecture,approve,command,true,true,true,AGG-21-CONTROL|AGG-24-CYBER
F18.02.A03,F18,F18.02,Security Policy,publish,AGG-24-POLICY,SECURITY-POLICY,Security Policy / Architecture,publish,command,true,true,true,AGG-21-CONTROL|AGG-24-CYBER
F18.02.A04,F18,F18.02,Security Policy,review compliance,AGG-24-POLICY,SECURITY-POLICY,Security Policy / Architecture,review,command,false,false,true,AGG-21-CONTROL|AGG-24-CYBER
F18.03.A01,F18,F18.03,Security Architecture,Define controls,AGG-24-POLICY,SECURITY-POLICY,Security Policy / Architecture,create,command,false,false,true,AGG-21-CONTROL|AGG-24-CYBER
F18.03.A02,F18,F18.03,Security Architecture,review solution architecture,AGG-24-POLICY,SECURITY-POLICY,Security Policy / Architecture,review,command,false,false,true,AGG-21-CONTROL|AGG-24-CYBER
F18.03.A03,F18,F18.03,Security Architecture,approve exceptions,AGG-24-POLICY,SECURITY-POLICY,Security Policy / Architecture,approve,command,true,true,true,AGG-21-CONTROL|AGG-24-CYBER
F18.04.A01,F18,F18.04,Identity & Access Security,Authenticate users,AGG-01-ACCESS-GRANT,SEC-ACCESS-GRANT,Access / Security Authority,execute,command,false,false,true,AGG-24-CYBER|AGG-01-AUTHORITY
F18.04.A02,F18,F18.04,Identity & Access Security,authorise access,AGG-01-ACCESS-GRANT,SEC-ACCESS-GRANT,Access / Security Authority,approve,command,true,true,true,AGG-24-CYBER|AGG-01-AUTHORITY
F18.04.A03,F18,F18.04,Identity & Access Security,privileged access,AGG-01-ACCESS-GRANT,SEC-ACCESS-GRANT,Access / Security Authority,execute,command,false,false,true,AGG-24-CYBER|AGG-01-AUTHORITY
F18.04.A04,F18,F18.04,Identity & Access Security,access reviews,AGG-01-ACCESS-GRANT,SEC-ACCESS-GRANT,Access / Security Authority,read,query,false,false,false,AGG-24-CYBER|AGG-01-AUTHORITY
F18.05.A01,F18,F18.05,Vulnerability Management,Discover assets,AGG-24-VULNERABILITY,SEC-VULNERABILITY,Vulnerability / Patch,analyse,query,false,false,false,AGG-24-CYBER
F18.05.A02,F18,F18.05,Vulnerability Management,scan,AGG-24-VULNERABILITY,SEC-VULNERABILITY,Vulnerability / Patch,execute,command,false,false,true,AGG-24-CYBER
F18.05.A03,F18,F18.05,Vulnerability Management,prioritise vulnerabilities,AGG-24-VULNERABILITY,SEC-VULNERABILITY,Vulnerability / Patch,execute,command,false,true,true,AGG-24-CYBER
F18.05.A04,F18,F18.05,Vulnerability Management,remediate,AGG-24-VULNERABILITY,SEC-VULNERABILITY,Vulnerability / Patch,execute,command,false,false,true,AGG-24-CYBER
F18.05.A05,F18,F18.05,Vulnerability Management,verify,AGG-24-VULNERABILITY,SEC-VULNERABILITY,Vulnerability / Patch,review,command,false,false,true,AGG-24-CYBER
F18.06.A01,F18,F18.06,Patch Security,Identify patches,AGG-24-VULNERABILITY,SEC-VULNERABILITY,Vulnerability / Patch,analyse,query,false,false,false,AGG-24-CYBER
F18.06.A02,F18,F18.06,Patch Security,assess risk,AGG-24-VULNERABILITY,SEC-VULNERABILITY,Vulnerability / Patch,review,command,false,false,true,AGG-24-CYBER
F18.06.A03,F18,F18.06,Patch Security,test,AGG-24-VULNERABILITY,SEC-VULNERABILITY,Vulnerability / Patch,review,command,false,false,true,AGG-24-CYBER
F18.06.A04,F18,F18.06,Patch Security,deploy,AGG-24-VULNERABILITY,SEC-VULNERABILITY,Vulnerability / Patch,execute,command,false,false,true,AGG-24-CYBER
F18.06.A05,F18,F18.06,Patch Security,verify,AGG-24-VULNERABILITY,SEC-VULNERABILITY,Vulnerability / Patch,review,command,false,false,true,AGG-24-CYBER
F18.07.A01,F18,F18.07,Security Monitoring,Collect logs,AGG-24-SECURITY-ALERT,SEC-SECURITY-ALERT,Security Monitoring / Test,receive,command,false,false,true,AGG-24-CYBER
F18.07.A02,F18,F18.07,Security Monitoring,correlate events,AGG-24-SECURITY-ALERT,SEC-SECURITY-ALERT,Security Monitoring / Test,execute,command,false,false,true,AGG-24-CYBER
F18.07.A03,F18,F18.07,Security Monitoring,detect anomalies,AGG-24-SECURITY-ALERT,SEC-SECURITY-ALERT,Security Monitoring / Test,execute,command,false,false,true,AGG-24-CYBER
F18.07.A04,F18,F18.07,Security Monitoring,investigate alerts,AGG-24-SECURITY-ALERT,SEC-SECURITY-ALERT,Security Monitoring / Test,analyse,query,false,false,false,AGG-24-CYBER
F18.08.A01,F18,F18.08,Security Incident Response,Detect,AGG-24-CYBER,SEC-CYBER-INCIDENT,Cybersecurity Incident,execute,command,false,false,true,
F18.08.A02,F18,F18.08,Security Incident Response,triage,AGG-24-CYBER,SEC-CYBER-INCIDENT,Cybersecurity Incident,execute,command,false,false,true,
F18.08.A03,F18,F18.08,Security Incident Response,contain,AGG-24-CYBER,SEC-CYBER-INCIDENT,Cybersecurity Incident,execute,command,false,false,true,
F18.08.A04,F18,F18.08,Security Incident Response,eradicate,AGG-24-CYBER,SEC-CYBER-INCIDENT,Cybersecurity Incident,execute,command,false,false,true,
F18.08.A05,F18,F18.08,Security Incident Response,recover,AGG-24-CYBER,SEC-CYBER-INCIDENT,Cybersecurity Incident,execute,command,false,false,true,
F18.08.A06,F18,F18.08,Security Incident Response,review,AGG-24-CYBER,SEC-CYBER-INCIDENT,Cybersecurity Incident,review,command,false,false,true,
F18.09.A01,F18,F18.09,Threat Intelligence,Collect intelligence,AGG-24-SECURITY-ALERT,SEC-SECURITY-ALERT,Security Monitoring / Test,receive,command,false,false,true,AGG-24-CYBER
F18.09.A02,F18,F18.09,Threat Intelligence,assess threats,AGG-24-SECURITY-ALERT,SEC-SECURITY-ALERT,Security Monitoring / Test,review,command,false,false,true,AGG-24-CYBER
F18.09.A03,F18,F18.09,Threat Intelligence,create indicators,AGG-24-SECURITY-ALERT,SEC-SECURITY-ALERT,Security Monitoring / Test,create,command,false,false,true,AGG-24-CYBER
F18.09.A04,F18,F18.09,Threat Intelligence,distribute alerts,AGG-24-SECURITY-ALERT,SEC-SECURITY-ALERT,Security Monitoring / Test,publish,command,false,false,true,AGG-24-CYBER
F18.10.A01,F18,F18.10,Penetration Testing,Define scope,AGG-24-SECURITY-ALERT,SEC-SECURITY-ALERT,Security Monitoring / Test,create,command,false,false,true,AGG-24-CYBER
F18.10.A02,F18,F18.10,Penetration Testing,test,AGG-24-SECURITY-ALERT,SEC-SECURITY-ALERT,Security Monitoring / Test,review,command,false,false,true,AGG-24-CYBER
F18.10.A03,F18,F18.10,Penetration Testing,document findings,AGG-24-SECURITY-ALERT,SEC-SECURITY-ALERT,Security Monitoring / Test,record,command,false,false,true,AGG-24-CYBER
F18.10.A04,F18,F18.10,Penetration Testing,remediate,AGG-24-SECURITY-ALERT,SEC-SECURITY-ALERT,Security Monitoring / Test,execute,command,false,false,true,AGG-24-CYBER
F18.10.A05,F18,F18.10,Penetration Testing,retest,AGG-24-SECURITY-ALERT,SEC-SECURITY-ALERT,Security Monitoring / Test,execute,command,false,false,true,AGG-24-CYBER
F18.11.A01,F18,F18.11,Application Security,Threat model,AGG-24-VULNERABILITY,SEC-VULNERABILITY,Vulnerability / Patch,execute,command,false,false,true,AGG-24-CYBER
F18.11.A02,F18,F18.11,Application Security,code scan,AGG-24-VULNERABILITY,SEC-VULNERABILITY,Vulnerability / Patch,execute,command,false,false,true,AGG-24-CYBER
F18.11.A03,F18,F18.11,Application Security,dependency scan,AGG-24-VULNERABILITY,SEC-VULNERABILITY,Vulnerability / Patch,execute,command,false,false,true,AGG-24-CYBER
F18.11.A04,F18,F18.11,Application Security,test,AGG-24-VULNERABILITY,SEC-VULNERABILITY,Vulnerability / Patch,review,command,false,false,true,AGG-24-CYBER
F18.11.A05,F18,F18.11,Application Security,remediate,AGG-24-VULNERABILITY,SEC-VULNERABILITY,Vulnerability / Patch,execute,command,false,false,true,AGG-24-CYBER
F18.12.A01,F18,F18.12,Third-party Security,Assess supplier,AGG-21-RISK,RISK-ENTERPRISE-RISK,Third-party Security Risk,review,command,false,false,true,AGG-09-SOURCING
F18.12.A02,F18,F18.12,Third-party Security,review controls,AGG-21-RISK,RISK-ENTERPRISE-RISK,Third-party Security Risk,review,command,false,false,true,AGG-09-SOURCING
F18.12.A03,F18,F18.12,Third-party Security,monitor risk,AGG-21-RISK,RISK-ENTERPRISE-RISK,Third-party Security Risk,monitor,query,false,false,false,AGG-09-SOURCING
F18.12.A04,F18,F18.12,Third-party Security,manage remediation,AGG-21-RISK,RISK-ENTERPRISE-RISK,Third-party Security Risk,configure,command,false,false,true,AGG-09-SOURCING
F18.13.A01,F18,F18.13,Security Awareness,Develop training,AGG-18-LEARNING,HCM-TRAINING-COURSE,Security Learning / Awareness,create,command,false,false,true,
F18.13.A02,F18,F18.13,Security Awareness,conduct phishing simulations,AGG-18-LEARNING,HCM-TRAINING-COURSE,Security Learning / Awareness,execute,command,false,false,true,
F18.13.A03,F18,F18.13,Security Awareness,track completion,AGG-18-LEARNING,HCM-TRAINING-COURSE,Security Learning / Awareness,monitor,query,false,false,false,
F18.14.A01,F18,F18.14,Cryptography,Manage keys,AGG-01-ACCESS-GRANT,SEC-ACCESS-GRANT,Access / Security Authority,configure,command,false,false,true,AGG-24-CYBER|AGG-01-AUTHORITY
F18.14.A02,F18,F18.14,Cryptography,certificates,AGG-01-ACCESS-GRANT,SEC-ACCESS-GRANT,Access / Security Authority,execute,command,true,true,true,AGG-24-CYBER|AGG-01-AUTHORITY
F18.14.A03,F18,F18.14,Cryptography,encryption policies,AGG-01-ACCESS-GRANT,SEC-ACCESS-GRANT,Access / Security Authority,execute,command,false,false,true,AGG-24-CYBER|AGG-01-AUTHORITY
F18.14.A04,F18,F18.14,Cryptography,certificate lifecycle,AGG-01-ACCESS-GRANT,SEC-ACCESS-GRANT,Access / Security Authority,execute,command,true,true,true,AGG-24-CYBER|AGG-01-AUTHORITY
F18.15.A01,F18,F18.15,Security Compliance,Map controls,AGG-24-POLICY,SECURITY-POLICY,Security Policy / Architecture,analyse,query,false,false,false,AGG-21-CONTROL|AGG-24-CYBER
F18.15.A02,F18,F18.15,Security Compliance,collect evidence,AGG-24-POLICY,SECURITY-POLICY,Security Policy / Architecture,receive,command,false,false,true,AGG-21-CONTROL|AGG-24-CYBER
F18.15.A03,F18,F18.15,Security Compliance,test compliance,AGG-24-POLICY,SECURITY-POLICY,Security Policy / Architecture,review,command,false,false,true,AGG-21-CONTROL|AGG-24-CYBER
F18.15.A04,F18,F18.15,Security Compliance,remediate gaps,AGG-24-POLICY,SECURITY-POLICY,Security Policy / Architecture,execute,command,false,false,true,AGG-21-CONTROL|AGG-24-CYBER
F19.01.A01,F19,F19.01,Legal Advisory,Interpret law,AGG-22-LEGAL,LEGAL-MATTER,Legal Matter,execute,command,false,false,true,
F19.01.A02,F19,F19.01,Legal Advisory,provide advice,AGG-22-LEGAL,LEGAL-MATTER,Legal Matter,execute,command,false,false,true,
F19.01.A03,F19,F19.01,Legal Advisory,review business decisions,AGG-22-LEGAL,LEGAL-MATTER,Legal Matter,review,command,false,false,true,
F19.02.A01,F19,F19.02,Contract Management,Draft,AGG-08-CONTRACT,CBO-CONTRACT,Contract,create,command,false,false,true,AGG-07-INFORMATION
F19.02.A02,F19,F19.02,Contract Management,review,AGG-08-CONTRACT,CBO-CONTRACT,Contract,review,command,false,false,true,AGG-07-INFORMATION
F19.02.A03,F19,F19.02,Contract Management,negotiate,AGG-08-CONTRACT,CBO-CONTRACT,Contract,execute,command,false,false,true,AGG-07-INFORMATION
F19.02.A04,F19,F19.02,Contract Management,approve,AGG-08-CONTRACT,CBO-CONTRACT,Contract,approve,command,true,true,true,AGG-07-INFORMATION
F19.02.A05,F19,F19.02,Contract Management,execute,AGG-08-CONTRACT,CBO-CONTRACT,Contract,execute,command,false,false,true,AGG-07-INFORMATION
F19.02.A06,F19,F19.02,Contract Management,amend,AGG-08-CONTRACT,CBO-CONTRACT,Contract,execute,command,false,false,true,AGG-07-INFORMATION
F19.02.A07,F19,F19.02,Contract Management,renew,AGG-08-CONTRACT,CBO-CONTRACT,Contract,execute,command,false,false,true,AGG-07-INFORMATION
F19.02.A08,F19,F19.02,Contract Management,terminate,AGG-08-CONTRACT,CBO-CONTRACT,Contract,cancel,command,false,false,true,AGG-07-INFORMATION
F19.03.A01,F19,F19.03,Contract Repository,Store agreements,AGG-08-CONTRACT,CBO-CONTRACT,Contract,execute,command,false,false,true,AGG-07-INFORMATION
F19.03.A02,F19,F19.03,Contract Repository,extract obligations,AGG-08-CONTRACT,CBO-CONTRACT,Contract,execute,command,false,false,true,AGG-07-INFORMATION
F19.03.A03,F19,F19.03,Contract Repository,monitor milestones,AGG-08-CONTRACT,CBO-CONTRACT,Contract,monitor,query,false,false,false,AGG-07-INFORMATION
